Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Total_Trans_Amt_per_Transaction,Spend_Efficiency
48,3,39,3,1,2,6130.0,1741,4389.0,0.578,4264,63,0.658,0.284,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,67.68253968253968,0.008415530390570834
37,3,36,3,2,2,7361.0,0,7361.0,0.59,2109,44,0.571,0.0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,47.93181818181818,0.012057594054807245
41,2,36,3,3,4,1569.0,257,1312.0,0.408,2288,45,0.667,0.164,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50.84444444444444,0.007869695670810115
47,3,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.729,0.623,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,63.397590361445786,0.012826566884939192
35,1,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,67.75342465753425,0.010661287108985852
43,1,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,67.10526315789474,0.013728748068006183
57,1,42,3,1,1,2542.0,1884,658.0,0.715,4518,88,1.095,0.741,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,51.34090909090909,0.01366044290056448
30,1,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,63.55882352941177,0.00929384965831435
47,2,37,3,3,1,2335.0,1373,962.0,0.876,4267,81,0.653,0.588,0,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,52.67901234567901,0.016319227230910765
34,1,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,55.54054054054054,0.01658986615678776
41,3,31,4,6,3,4739.0,1878,2861.0,0.719,5238,84,0.826,0.396,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,62.357142857142854,0.01134836527621195
36,2,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,55.114583333333336,0.012260627436421012
47,3,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,51.103896103896105,0.011016450648055832
53,3,36,6,4,0,3319.0,913,2406.0,0.612,4560,84,1.049,0.275,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,54.285714285714285,0.011069767441860464
52,4,36,6,3,1,3021.0,1530,1491.0,0.731,4105,76,0.767,0.506,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,54.01315789473684,0.01328773020808419
49,5,37,3,2,2,29219.0,0,29219.0,0.77,4575,84,0.68,0.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,54.464285714285715,0.013882807469414038
52,2,42,6,2,2,1438.3,869,569.3,0.821,4664,77,0.878,0.604,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,60.57142857142857,0.013334106728538282
48,3,36,3,3,2,4431.0,2517,1914.0,0.499,2185,48,0.371,0.568,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,45.520833333333336,0.010726377071204657
46,2,40,4,5,3,3131.0,0,3131.0,0.811,4507,93,0.632,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,48.46236559139785,0.016396304347826088
26,0,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,55.30487804878049,0.013036170673597573
40,3,36,3,3,2,6384.0,2034,4350.0,0.493,4413,83,0.886,0.319,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,53.16867469879518,0.00910120106761566
39,5,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,52.85507246376812,0.010955328310010764
40,3,32,3,1,2,1956.0,958,998.0,0.789,4977,76,0.854,0.49,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,65.48684210526316,0.011867009697209578
51,1,39,4,3,4,24462.0,946,23516.0,0.475,1709,37,0.542,0.039,1,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,46.189189189189186,0.010065864833906072
43,3,34,6,2,1,2725.0,2517,208.0,0.482,4430,66,0.692,0.924,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,67.12121212121212,0.007075622775800711
46,4,40,6,3,1,1474.0,843,631.0,0.751,4452,65,1.097,0.572,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,68.49230769230769,0.010806951516493248
46,1,28,4,3,3,9880.0,1792,8088.0,0.804,4609,80,0.951,0.181,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,57.6125,0.013717210492642356
58,2,46,6,2,0,2467.0,1176,1291.0,0.811,4744,73,0.921,0.477,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,64.98630136986301,0.012290429728046504
46,4,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,49.3125,0.013316770186335404
50,1,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,54.95348837209303,0.012903574397339981
37,3,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,47.7906976744186,0.006558627264061011
55,3,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,51.028169014084504,0.012243367623172713
52,2,45,5,1,2,2737.0,1719,1018.0,0.657,4725,63,0.615,0.628,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,75.0,0.008644736842105264
48,1,40,5,4,3,4170.0,1384,2786.0,0.77,4532,94,0.649,0.332,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,48.212765957446805,0.0156463467358409
46,4,27,3,3,2,21839.0,960,20879.0,0.566,5623,94,0.516,0.044,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,59.819148936170215,0.009306279517229316
49,2,42,6,3,2,1991.0,0,1991.0,0.954,4527,66,0.61,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,68.5909090909091,0.013708687132593076
55,2,36,6,2,3,29795.0,2364,27431.0,0.759,3949,71,0.919,0.079,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,55.61971830985915,0.013405223880597016
52,1,39,3,2,1,1438.3,635,803.3,0.744,4617,79,0.927,0.441,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,58.44303797468354,0.01251618398637138
44,2,37,6,3,2,24221.0,1274,22947.0,0.452,3361,63,0.853,0.053,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,53.34920634920635,0.008316588785046729
42,2,35,6,1,2,2131.0,1288,843.0,0.797,4264,81,0.841,0.604,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,52.641975308641975,0.01485776754890679
41,4,23,3,2,2,2787.0,2053,734.0,0.76,4949,76,0.551,0.737,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,65.11842105263158,0.011494527363184081
48,4,38,4,3,1,1438.3,0,1438.3,0.647,4601,78,0.625,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,58.98717948717949,0.010785637956828383
42,0,31,3,3,4,2712.0,0,2712.0,0.724,2307,28,0.474,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,82.39285714285714,0.008681798715203427
43,3,13,6,2,1,2605.0,2269,336.0,0.881,5298,79,0.837,0.871,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,67.0632911392405,0.012943834852148037
42,2,31,3,2,1,5169.0,2296,2873.0,0.773,4656,88,0.796,0.444,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,52.90909090909091,0.014338954468802699
49,3,38,3,3,3,4694.0,0,4694.0,0.582,3798,56,1.24,0.0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,67.82142857142857,0.008456668396471198
50,3,40,3,3,1,1848.0,501,1347.0,0.653,4600,69,0.683,0.271,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,66.66666666666667,0.00965024630541872
43,2,36,3,1,2,6039.0,1759,4280.0,0.479,4538,86,0.654,0.291,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,52.76744186046512,0.008908737024221453
54,2,42,3,2,3,5256.0,889,4367.0,0.559,5078,91,0.685,0.169,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,55.8021978021978,0.009841168504546334
48,1,36,6,2,3,1708.0,1059,649.0,0.764,4880,79,0.795,0.62,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,61.77215189873418,0.012171002218189151
57,2,40,5,3,2,1629.0,1185,444.0,0.766,4897,83,0.886,0.727,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,59.0,0.012766666666666667
54,5,45,6,1,3,20401.0,0,20401.0,0.723,4637,75,0.562,0.0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,61.82666666666667,0.011507852292020372
56,2,45,3,3,1,3296.0,1435,1861.0,0.968,4327,66,0.737,0.435,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65.56060606060606,0.01454313680855907
48,2,37,3,1,2,8956.0,1279,7677.0,0.864,4814,73,1.212,0.143,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,65.94520547945206,0.012906077348066298
49,1,43,4,3,2,1438.3,786,652.3,0.609,4094,64,0.561,0.546,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,63.96875,0.009373737373737373
46,4,38,6,2,2,2671.0,1713,958.0,0.732,4519,79,0.795,0.641,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,57.20253164556962,0.012576772509786864
58,3,53,4,3,1,2493.0,1566,927.0,0.767,4867,90,0.607,0.628,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,54.077777777777776,0.013925761549324189
59,1,40,3,3,1,2687.0,2452,235.0,0.817,4697,81,0.761,0.913,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,57.98765432098765,0.013850355797404772
37,2,36,4,2,2,2208.0,1559,649.0,0.51,4686,81,0.761,0.706,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,57.851851851851855,0.008665827564505978
38,1,28,3,3,3,4196.0,731,3465.0,0.485,1868,30,0.2,0.174,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,62.266666666666666,0.007665964172813487
47,5,36,6,2,3,12581.0,1235,11346.0,0.611,4427,76,1.303,0.098,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,58.25,0.01031223628691983
41,3,30,4,2,2,17890.0,2517,15373.0,0.983,4831,81,0.8,0.141,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,59.641975308641975,0.016209894136807818
48,4,21,4,6,0,1930.0,0,1930.0,0.815,5033,87,0.582,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,57.85057471264368,0.0138486328125
36,4,16,6,3,3,8513.0,0,8513.0,0.631,4162,70,1.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,59.457142857142856,0.010437145557655955
40,3,36,6,3,1,9599.0,2356,7243.0,0.791,4754,84,0.68,0.245,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,56.595238095238095,0.013733774286895413
38,2,32,6,2,3,3192.0,2517,675.0,0.658,4236,87,0.891,0.789,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,48.689655172413794,0.013242192921582236
43,4,36,6,5,1,2778.0,2517,261.0,0.796,4575,60,0.714,0.906,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,76.25,0.010304207119741102
61,1,52,3,2,4,3293.0,0,3293.0,0.838,3121,56,0.867,0.0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,55.732142857142854,0.014771167768334908
48,1,36,4,4,1,7268.0,0,7268.0,0.691,4199,80,0.905,0.0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,52.4875,0.012918906286515541
43,3,35,5,3,2,1721.0,729,992.0,0.902,4853,74,0.644,0.424,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,65.58108108108108,0.013547391922062108
38,3,30,5,3,2,3976.0,1667,2309.0,0.929,4372,69,0.683,0.419,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,63.36231884057971,0.014433911281242962
52,2,35,5,2,3,1954.0,808,1146.0,0.826,4897,70,0.795,0.414,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,69.95714285714286,0.01164082947453191
44,3,32,6,2,2,12725.0,1759,10966.0,1.056,4139,58,0.812,0.138,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,71.36206896551724,0.014593280914939244
40,3,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,60.7037037037037,0.009610444177671068
48,5,38,3,3,1,2926.0,716,2210.0,0.949,4219,78,0.592,0.245,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,54.08974358974359,0.017226437049104024
46,4,33,5,1,1,2371.0,1748,623.0,0.663,4460,78,1.053,0.737,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,57.17948717948718,0.011395769061260467
44,3,27,5,1,1,7751.0,1965,5786.0,0.782,4543,90,0.731,0.254,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,50.477777777777774,0.015191020936758042
42,3,28,3,3,2,1601.0,0,1601.0,0.63,2339,41,0.414,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,57.048780487804876,0.010852941176470588
34,1,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,64.925,0.00981418278346606
39,3,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,50.775,0.00901979719942057
57,0,46,5,2,1,4661.0,1734,2927.0,0.789,5242,81,1.382,0.372,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,64.71604938271605,0.012006199511553635
40,2,27,6,3,1,8494.0,2023,6471.0,0.871,4486,77,0.974,0.238,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,58.25974025974026,0.014698005698005697
36,4,36,5,3,1,2262.0,1450,812.0,0.735,4116,84,0.787,0.641,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,49.0,0.0147
43,3,36,6,1,2,2525.0,1595,930.0,0.78,4859,82,0.864,0.632,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,59.25609756097561,0.01294474802671524
38,3,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,65.93939393939394,0.010636487098234495
36,4,18,4,3,2,3926.0,1760,2166.0,0.874,4890,92,0.704,0.448,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,53.15217391304348,0.01613970293054998
40,4,22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,55.6,0.012279151943462897
51,2,31,6,2,1,4789.0,2203,2586.0,0.847,4718,81,0.976,0.46,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,58.24691358024691,0.014296103354865598
41,2,34,6,3,3,2864.0,1928,936.0,0.769,4641,78,0.66,0.673,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,59.5,0.012710743801652893
43,5,34,6,6,3,4607.0,2440,2167.0,0.646,4825,77,0.878,0.53,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,62.66233766233766,0.010147286821705426
43,4,34,5,3,3,1971.0,979,992.0,1.024,5446,75,0.974,0.497,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,72.61333333333333,0.013910523455895671
53,2,44,3,3,3,1473.0,0,1473.0,0.92,2836,48,0.6,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,59.083333333333336,0.015312066574202497
55,3,37,5,1,2,3187.0,1437,1750.0,0.79,4511,82,0.822,0.451,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,55.01219512195122,0.014104071413019812
38,2,36,4,2,2,5589.0,0,5589.0,0.787,4064,77,0.711,0.0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,52.77922077922078,0.014633904853900025
42,5,38,5,1,2,2346.0,1373,973.0,0.73,4432,72,0.756,0.585,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,61.55555555555556,0.011669626998223801
34,4,28,3,2,3,1438.3,0,1438.3,0.726,4626,86,0.792,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,53.7906976744186,0.013250424448217318
40,5,22,3,1,2,1826.0,944,882.0,0.686,4528,65,0.667,0.517,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,69.66153846153846,0.009708251687350317
40,2,27,4,2,3,2208.0,0,2208.0,0.695,2659,56,0.806,0.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,47.482142857142854,0.014335174953959483
35,2,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,56.30263157894737,0.010331113662456945
51,3,46,6,3,1,2927.0,1499,1428.0,0.649,4670,70,0.944,0.512,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,66.71428571428571,0.009584388185654009
53,3,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,74.17567567567568,0.009883516088441489
43,4,36,3,2,2,1438.3,743,695.3,0.624,4484,78,0.625,0.517,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,57.48717948717949,0.010669004822446294
46,3,40,4,3,1,16239.0,1487,14752.0,0.531,3838,48,0.6,0.092,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,79.95833333333333,0.006558929490478642
37,1,26,5,2,1,11726.0,1925,9801.0,0.855,4186,63,0.703,0.164,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,66.44444444444444,0.012677100494233937
47,4,38,3,2,1,1438.3,0,1438.3,0.68,4503,89,0.978,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,50.59550561797753,0.013179442508710802
45,3,34,6,1,3,2647.0,1288,1359.0,0.765,4730,78,0.857,0.487,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,60.64102564102564,0.012410565723793678
50,1,40,3,3,1,2492.0,1410,1082.0,0.835,4374,75,0.974,0.566,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,58.32,0.014076196898179365
46,2,36,3,3,3,2418.0,1106,1312.0,0.963,3541,64,0.882,0.457,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,55.328125,0.01709625520110957
50,1,44,5,3,1,17827.0,0,17827.0,0.846,5010,88,0.725,0.0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,56.93181818181818,0.014603373872106709
49,1,40,3,2,3,1438.3,0,1438.3,0.675,3886,77,0.75,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,50.467532467532465,0.013115064345193037
54,3,39,4,3,3,1764.0,0,1764.0,0.651,4857,92,0.804,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,52.79347826086956,0.012101838755304102
47,3,36,4,2,2,1776.0,1519,257.0,0.917,4295,60,0.622,0.855,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,71.58333333333333,0.012633754305396098
46,3,40,6,3,3,1438.3,0,1438.3,0.681,4833,69,0.769,0.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,70.04347826086956,0.009585679314565484
47,2,31,3,2,3,1491.0,0,1491.0,0.716,4634,92,0.804,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,50.369565217391305,0.013938214134574693
46,2,41,3,1,3,2552.0,1879,673.0,0.888,4153,79,0.795,0.736,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,52.56962025316456,0.0165765595463138
42,4,32,3,1,2,2996.0,1992,1004.0,0.948,4463,87,0.74,0.665,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,51.298850574712645,0.018126593406593405
44,2,39,4,1,2,1701.0,775,926.0,0.847,4471,71,0.614,0.456,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,62.971830985915496,0.013240202553940995
53,3,40,6,3,1,3998.0,0,3998.0,0.638,4223,79,0.717,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,53.45569620253165,0.011715946071594607
46,3,33,6,3,2,3025.0,2491,534.0,0.45,4460,62,0.722,0.823,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,71.93548387096774,0.006169836355594869
48,1,40,3,1,2,3251.0,2517,734.0,0.739,2483,50,0.471,0.774,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,49.66,0.014587445716541652
51,4,45,3,1,2,3031.0,1787,1244.0,1.006,4690,85,0.7,0.59,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,55.1764705882353,0.017907853403141362
57,2,45,5,2,3,33211.0,0,33211.0,0.732,3662,81,0.761,0.0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,45.20987654320987,0.015840769436281057
59,2,36,3,3,3,1863.0,1853,10.0,0.829,2462,40,0.29,0.995,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,61.55,0.01325339728217426
35,2,20,6,1,2,2691.0,1935,756.0,0.681,4365,86,0.911,0.719,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,50.75581395348837,0.013157942035497642
45,5,33,5,3,3,2288.0,1249,1039.0,0.605,4504,87,0.706,0.546,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,51.770114942528735,0.011464822478762796
42,2,36,6,3,2,3413.0,0,3413.0,0.593,2285,40,0.429,0.0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,57.125,0.010202150537634408
40,4,34,3,2,1,15471.0,1291,14180.0,0.651,3993,77,0.674,0.083,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,51.857142857142854,0.012316216216216218
40,5,24,6,1,1,2038.0,793,1245.0,0.682,3513,67,0.634,0.389,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,52.43283582089552,0.01276368715083799
47,3,36,6,2,3,1953.0,1089,864.0,0.859,4636,70,0.707,0.558,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,66.22857142857143,0.012777305567360816
43,5,24,3,2,2,4430.0,2203,2227.0,1.046,2742,49,0.4,0.497,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,55.95918367346939,0.018364027230383374
44,3,35,5,3,0,3398.0,2415,983.0,0.891,4509,93,0.661,0.711,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,48.483870967741936,0.018005867014341592
48,3,44,4,3,3,2021.0,1186,835.0,0.616,4633,74,0.574,0.587,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,62.608108108108105,0.009684299978755046
53,2,41,5,1,3,2329.0,2290,39.0,0.533,4609,76,0.767,0.983,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,60.64473684210526,0.00864631803628602
34,2,36,1,3,2,1696.0,0,1696.0,0.782,2325,56,0.556,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,41.517857142857146,0.018392272154556907
52,1,36,6,1,1,4222.0,0,4222.0,0.523,4487,77,1.081,0.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,58.27272727272727,0.008823619631901841
45,3,25,2,2,3,6614.0,1881,4733.0,0.737,3016,51,0.645,0.284,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,59.13725490196079,0.012255298337137267
42,1,35,4,3,3,3241.0,0,3241.0,0.442,2152,43,0.303,0.0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,50.04651162790697,0.00865876993166287
48,2,30,3,3,3,4204.0,0,4204.0,0.703,2316,43,0.536,0.0,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,53.86046511627907,0.01281432810512929
34,3,26,4,2,3,3234.0,971,2263.0,0.79,3989,71,0.868,0.3,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,56.183098591549296,0.013815270935960591
40,3,29,3,3,3,2473.0,2332,141.0,0.293,1738,32,0.455,0.943,1,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,54.3125,0.005297175141242938
42,2,33,3,3,3,4836.0,493,4343.0,0.417,1870,45,0.406,0.102,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,41.55555555555556,0.009798955613577022
55,3,44,5,1,1,1438.3,0,1438.3,0.575,4755,76,0.9,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,62.56578947368421,0.00904574622231422
